username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
elpais_blogs;2017-12-23 18:05;1;1;"Bajo la etiqueta #SaudiMovieTitles usuarios ocurrentes y bromistas han parafraseado los títulos de grandes éxitos de Hollywood para darles un toque saudí, por @angelesespinosa http:// cort.as/-0G1L";;@angelesespinosa;#SaudiMovieTitles;"944599732906872832";https://twitter.com/elpais_blogs/status/944599732906872832
nasriya_nti;2017-12-23 11:36;2;0;"Lethal dua #SaudiMovieTitles";;;#SaudiMovieTitles;"944501990922612736";https://twitter.com/nasriya_nti/status/944501990922612736
Sultan_asr;2017-12-22 19:12;1;2;"#SaudiMovieTitles https:// twitter.com/imshal1/status /943930676088360965 …";;;#SaudiMovieTitles;"944254388318720000";https://twitter.com/Sultan_asr/status/944254388318720000
glroydays;2017-12-22 17:41;0;0;"Ritz Carlton break #SaudiMovieTitles";;;#SaudiMovieTitles;"944231485556645889";https://twitter.com/glroydays/status/944231485556645889
fuadidi;2017-12-22 15:04;0;0;"Saudi Cinema Twitter @alcinema_sa first tweet was a single word “Odna” -“We are Back” The accounts gained 42K followers in just 3 hours. Wow!! #SaudiMovieTitles #FilmIndustry #Vision2030";;@alcinema_sa;#SaudiMovieTitles #FilmIndustry #Vision2030;"944192027339689984";https://twitter.com/fuadidi/status/944192027339689984
PattiaGarder;2017-12-21 19:23;0;2;""These people are stupid" #QAnon #HappyChristmas TED. @PutinRF_Eng & #RussiaGATE R wide OPEN now. Enjoy #TheStorm . You on the #HOLLYWOOD coast especially! SURF'S UP! Grab your board-cause #TheStormIsHere DEAR boy. #PEDOwood #Trafficking #LasVegas #SAUDI #SaudiMovieTitles https:// twitter.com/tedlieu/status /943850338918060034 …";;@PutinRF_Eng;#QAnon #HappyChristmas #RussiaGATE #TheStorm #HOLLYWOOD #TheStormIsHere #PEDOwood #Trafficking #LasVegas #SAUDI #SaudiMovieTitles;"943894649462312960";https://twitter.com/PattiaGarder/status/943894649462312960
oromtichaaa;2017-12-21 17:47;2;1;"Fifty Shades of Astaghfirullah #SaudiMovieTitles";;;#SaudiMovieTitles;"943870645817004033";https://twitter.com/oromtichaaa/status/943870645817004033
InnerPeac;2017-12-21 11:36;0;1;"we just got 300 SR to buy cinema tickets #SaudiMovieTitles #سينما_في_السعودية #حساب_المواطن_٣٠٠_ريال";;;#SaudiMovieTitles # #;"943777179049037824";https://twitter.com/InnerPeac/status/943777179049037824
BigSkrill50;2017-12-21 05:56;0;0;"Allah mother fucker #SaudiMovieTitles";;;#SaudiMovieTitles;"943691657765117953";https://twitter.com/BigSkrill50/status/943691657765117953
ida7im;2017-12-21 04:48;0;0;"300 Riyals Baby #SaudiMovieTitles";;;#SaudiMovieTitles;"943674612344336384";https://twitter.com/ida7im/status/943674612344336384
heatherpeno;2017-12-21 04:41;0;0;"Oh that's right - the Clerk of Court had Alzheimer's... wait... that was Ascension Parish... #LawnMo #SaudiMovieTitles https:// twitter.com/NAACP_LDF/stat us/830833861093425156 …";;;#LawnMo #SaudiMovieTitles;"943672691944501248";https://twitter.com/heatherpeno/status/943672691944501248
mahmoudalnaily;2017-12-20 23:35;1;5;"One of the funniest hashtags ever #SaudiMovieTitles";;;#SaudiMovieTitles;"943595674590904320";https://twitter.com/mahmoudalnaily/status/943595674590904320
aishagani;2017-12-20 18:53;0;0;"what about all my articles about human rights and my #SaudiMovieTitles tweets";;;#SaudiMovieTitles;"943524880145899521";https://twitter.com/aishagani/status/943524880145899521
angelesespinosa;2017-12-20 09:47;1;1;"And the winner is... The Saudi Year of Living Dangerously http:// cort.as/-0Kma via @khalafroula #SaudiMovieTitles";;@khalafroula;#SaudiMovieTitles;"943387408682377217";https://twitter.com/angelesespinosa/status/943387408682377217
Bashmanmradich;2017-12-20 08:54;1;1;"Suicide squad #SaudiMovieTitles ..";;;#SaudiMovieTitles;"943374022170968064";https://twitter.com/Bashmanmradich/status/943374022170968064
alisalehi76;2017-12-20 08:47;0;1;"داییییییی عالیییییی بوددددددد *____* Fifty Shades of Astaghfirullah فقط این #SaudiMovieTitles";;;#SaudiMovieTitles;"943372234609123333";https://twitter.com/alisalehi76/status/943372234609123333
Blessednobert;2017-12-20 08:30;0;1;"Saudis must be crazy #SaudiMovieTitles";;;#SaudiMovieTitles;"943367947619364864";https://twitter.com/Blessednobert/status/943367947619364864
Blessednobert;2017-12-20 08:28;1;0;"Escape from Riyadh #SaudiMovieTitles";;;#SaudiMovieTitles;"943367568768884736";https://twitter.com/Blessednobert/status/943367568768884736
alifutomo;2017-12-20 07:26;2;0;"Harry Potter and The Prisoner of Jahannam. #SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940219339239841794 …";;;#SaudiMovieTitles;"943351775477862400";https://twitter.com/alifutomo/status/943351775477862400
suddafchaudry;2017-12-20 02:16;0;0;"#SaudiMovieTitles 'Year of living Dangerously' https://www. ft.com/content/a52021 7e-e4b8-11e7-8b99-0191e45377ec …";;;#SaudiMovieTitles;"943273942537584640";https://twitter.com/suddafchaudry/status/943273942537584640
ms_avdoul;2017-12-19 20:24;0;1;"The Girl With Open Ankle #SaudiMovieTitles";;;#SaudiMovieTitles;"943185323944828929";https://twitter.com/ms_avdoul/status/943185323944828929
MD_idriss2016;2017-12-19 18:00;0;0;"how eat my kabsa #SaudiMovieTitles https:// twitter.com/miswaquafresh/ status/940236493439864832 …";;;#SaudiMovieTitles;"943149135800053760";https://twitter.com/MD_idriss2016/status/943149135800053760
MD_idriss2016;2017-12-19 14:24;0;0;"wahhabiyyah wedding #SaudiMovieTitles";;;#SaudiMovieTitles;"943094684649275393";https://twitter.com/MD_idriss2016/status/943094684649275393
prconversations;2017-12-19 07:45;0;0;"Tweeps Add Satirical Flavour to #SaudiArabia ’s Cinema Ban Lift http:// ow.ly/Wkmt30hjacE by @nermeenasalem for @adigitalboom #SaudiMovieTitles";;@nermeenasalem @adigitalboom;#SaudiArabia #SaudiMovieTitles;"942994177394118658";https://twitter.com/prconversations/status/942994177394118658
Shaker_God;2017-12-19 00:52;0;1;"I’m so sorry for that video, but the world should know the real face of #Islam and #Muslims . #ExMuslim #Christians #allahoakbar #IslamicUnityforQuds #Quran #Hijab #SaudiMovieTitles #religion #SavePalestine #QuettaChurchAttack #IslamicState #القدس_إسلامية pic.twitter.com/GEgf5LPJX4";;;#Islam #Muslims #ExMuslim #Christians #allahoakbar #IslamicUnityforQuds #Quran #Hijab #SaudiMovieTitles #religion #SavePalestine #QuettaChurchAttack #IslamicState #;"942890395737960448";https://twitter.com/Shaker_God/status/942890395737960448
adigitalboom;2017-12-18 23:20;1;1;"Tweeps Add Satirical Flavor to Saudi Arabia’s Cinema Ban Lift #SaudiMovieTitles https:// adigitalboom.com/tweeps-add-sat irical-flavor-to-saudi-arabias-cinema-ban-lift/ …";;;#SaudiMovieTitles;"942867137168846854";https://twitter.com/adigitalboom/status/942867137168846854
zamorinix;2017-12-18 23:08;0;1;"#SaudiMovieTitles Títulos ingeniosos de películas para los nuevos cines de #ArabiaSaudí https:// elpais.com/internacional/ 2017/12/13/mundo_global/1513188760_966254.html …";;;#SaudiMovieTitles #ArabiaSaud;"942864200241762304";https://twitter.com/zamorinix/status/942864200241762304
adigitalboom;2017-12-18 21:30;0;0;"#SaudiMovieTitles https:// adigitalboom.com/tweeps-add-sat irical-flavor-to-saudi-arabias-cinema-ban-lift/ …";;;#SaudiMovieTitles;"942839521888145408";https://twitter.com/adigitalboom/status/942839521888145408
MonicaAtef1;2017-12-18 20:59;0;0;"101 bans #SaudiMovieTitles";;;#SaudiMovieTitles;"942831798110867457";https://twitter.com/MonicaAtef1/status/942831798110867457
MonicaAtef1;2017-12-18 20:59;0;0;"Before Maghrib #Literally #SaudiMovieTitles";;;#Literally #SaudiMovieTitles;"942831677797208064";https://twitter.com/MonicaAtef1/status/942831677797208064
JudahDavidoff;2017-12-18 17:49;0;0;"#TREASON #YEMEN #TRAITOR #USURPER #SAUDIPURGE @Saudi_Gazette #SAUDIWARONYEMEN @SaudiVision2030 #SaudiMovieTitles #Saudi #RETWEET #RETWEETPLEASE #Warmongers #HYPNOTISM #NewWorldOrder #NWO #PUPPETRINCE #ZIONISTPUPPET #infidelnextdoor pic.twitter.com/qFQHfnQwz4";;@Saudi_Gazette @SaudiVision2030;#TREASON #YEMEN #TRAITOR #USURPER #SAUDIPURGE #SAUDIWARONYEMEN #SaudiMovieTitles #Saudi #RETWEET #RETWEETPLEASE #Warmongers #HYPNOTISM #NewWorldOrder #NWO #PUPPETRINCE #ZIONISTPUPPET #infidelnextdoor;"942783877331980288";https://twitter.com/JudahDavidoff/status/942783877331980288
HaizamAmirah;2017-12-18 16:21;2;7;""Sheikhs and the City 3" #SaudiMovieTitles https:// twitter.com/angelesespinos a/status/942729575041298432 …";;;#SaudiMovieTitles;"942761854312599552";https://twitter.com/HaizamAmirah/status/942761854312599552
Liton_Chak;2017-12-18 14:46;0;1;"Kingdom of Saudi Arabia should let the young audience see the beautiful movie #50_ShadesaofGray to experience love, passion, emotion and many more thibgs. thank you #MBS for allowing Saudi people to see movies. #SaudiMovieTitles";;;#50_ShadesaofGray #MBS #SaudiMovieTitles;"942737916098371586";https://twitter.com/Liton_Chak/status/942737916098371586
Zilvowww;2017-12-18 14:38;0;0;"How to train your Imam #SaudiMovieTitles https:// twitter.com/yousef/status/ 940561180711677953 …";;;#SaudiMovieTitles;"942735744199671808";https://twitter.com/Zilvowww/status/942735744199671808
MomonVera;2017-12-18 10:46;0;1;"Pelangsing yang masuk akal tanpa efek samping aman #TanyaKPK #Harbolnas #KetuaDPR #SaudiMovieTitles #gubernur #Palestina #yerusalem #Kaleidoskop2017#PeninggiBadan #PelangsingBadan #Pemutih #DubaiSSFKompasTV #DAcademyAsia3 #DAA3 #EntrepreneursWanted #nontonnet pic.twitter.com/BNwxiSqHWB";;;#TanyaKPK #Harbolnas #KetuaDPR #SaudiMovieTitles #gubernur #Palestina #yerusalem #Kaleidoskop2017 #PeninggiBadan #PelangsingBadan #Pemutih #DubaiSSFKompasTV #DAcademyAsia3 #DAA3 #EntrepreneursWanted #nontonnet;"942677541042528261";https://twitter.com/MomonVera/status/942677541042528261
Abdullahh0102;2017-12-18 03:28;0;0;"I'd watch them. #SaudiMovieTitles";;;#SaudiMovieTitles;"942567182461997056";https://twitter.com/Abdullahh0102/status/942567182461997056
arabiawa;2017-12-17 23:24;0;2;"Bajo la etiqueta #SaudiMovieTitles usuarios ocurrentes y bromistas han parafraseado los títulos de grandes éxitos de Hollywood para darles un toque saudí http:// ow.ly/Bncz30hhpzp";;;#SaudiMovieTitles;"942505777335586816";https://twitter.com/arabiawa/status/942505777335586816
Kela_Mulenga;2017-12-17 21:41;0;0;"#SaudiMovieTitles";;;#SaudiMovieTitles;"942479772457807874";https://twitter.com/Kela_Mulenga/status/942479772457807874
Urbano24horas;2017-12-17 20:40;0;0;"'Comer, rezar cinco veces, amar' o 'Sé lo que comisteis el último Ramadán' son solo algunos de los títulos ingeniosos sobre qué películas van a exhibirse en Arabia Saudí #SaudiMovieTitles http:// cort.as/-0G1L";;;#SaudiMovieTitles;"942464467702566912";https://twitter.com/Urbano24horas/status/942464467702566912
el_pais;2017-12-17 20:40;13;17;"'Comer, rezar cinco veces, amar' o 'Sé lo que comisteis el último Ramadán' son solo algunos de los títulos ingeniosos sobre qué películas van a exhibirse en Arabia Saudí #SaudiMovieTitles http:// cort.as/-0G1L";;;#SaudiMovieTitles;"942464411079467014";https://twitter.com/el_pais/status/942464411079467014
Al_Maldives;2017-12-17 20:01;1;1;"#Paradise #Papers links #Saudi Ambassador to purchase of world's most expensive #chateau https://www. raajje.mv/en/news/23153 #HappeningNow #BRK #HumanRights #Democracy #MoneyLaundering #Yamen #SaudiArabia #SaudiMovieTitles #SAUDIPURGE #Saudis #SaudiWarOnYemen #SaudiWomenCanDrive #Saudis";;;#Paradise #Papers #Saudi #chateau #HappeningNow #BRK #HumanRights #Democracy #MoneyLaundering #Yamen #SaudiArabia #SaudiMovieTitles #SAUDIPURGE #Saudis #SaudiWarOnYemen #SaudiWomenCanDrive #Saudis;"942454770861621248";https://twitter.com/Al_Maldives/status/942454770861621248
haaretzcom;2017-12-17 19:26;3;2;"WATCH: Saudi Arabia Ushers in Hollywood With a Little Help From John Travolta https://www. haaretz.com/middle-east-ne ws/1.829563 … #SaudiMovieTitles";;;#SaudiMovieTitles;"942446026471944192";https://twitter.com/haaretzcom/status/942446026471944192
Stolen_Empire;2017-12-17 19:23;4;8;"When they screen Thelma & Louise in #SaudiArabia #SaudiMovieTitles pic.twitter.com/K1pgU1yXav";;;#SaudiArabia #SaudiMovieTitles;"942445099220287489";https://twitter.com/Stolen_Empire/status/942445099220287489
Abdul__Matin;2017-12-17 18:59;0;4;"Fantastic Hijabis and where to find them. #SaudiMovieTitles";;;#SaudiMovieTitles;"942439006012432384";https://twitter.com/Abdul__Matin/status/942439006012432384
Abdul__Matin;2017-12-17 18:38;1;3;""50 shades of Niqabi" #SaudiMovieTitles";;;#SaudiMovieTitles;"942433894149840896";https://twitter.com/Abdul__Matin/status/942433894149840896
chwexhibit;2017-12-17 17:54;0;0;"Arabia: the camel, shaytan, and wardrobe #SaudiMovieTitles";;;#SaudiMovieTitles;"942422834806222849";https://twitter.com/chwexhibit/status/942422834806222849
mu_az88;2017-12-17 17:16;0;0;"#SaudiMovieTitles Pain and thawab";;;#SaudiMovieTitles;"942413199583956992";https://twitter.com/mu_az88/status/942413199583956992
mu_az88;2017-12-17 17:15;0;0;"#SaudiMovieTitles Aldosarys eleven, twelve, thirteen";;;#SaudiMovieTitles;"942412919471595521";https://twitter.com/mu_az88/status/942412919471595521
_Ghandroid;2017-12-17 14:11;0;0;"The tummy is the beast The Obesefellas Kabsa Day The Yemeni Joint #SaudiMovieTitles";;;#SaudiMovieTitles;"942366668801617920";https://twitter.com/_Ghandroid/status/942366668801617920
kassemhamade;2017-12-17 12:11;1;1;"#SaudiArabia invades #Iran in-a cartoon movie فيلم قوة الردع السعودي - 日本語 http:// youtu.be/n19bfqdymM0 via @YouTube #YemenWar #SaudiMovieTitles";;@YouTube;#SaudiArabia #Iran #YemenWar #SaudiMovieTitles;"942336424875053056";https://twitter.com/kassemhamade/status/942336424875053056
TrichyMannaru;2017-12-17 09:58;0;0;"#SaudiMovieTitles Hilarious";;;#SaudiMovieTitles;"942303054417879040";https://twitter.com/TrichyMannaru/status/942303054417879040
A_L_W_I;2017-12-17 09:26;0;0;"High School of the Jihad #SaudiMovieTitles";;;#SaudiMovieTitles;"942294919372247040";https://twitter.com/A_L_W_I/status/942294919372247040
A_L_W_I;2017-12-17 09:25;0;0;"My Tajweed Academia #SaudiMovieTitles";;;#SaudiMovieTitles;"942294575598723072";https://twitter.com/A_L_W_I/status/942294575598723072
A_L_W_I;2017-12-17 09:24;0;0;"The kuftaMaker #SaudiMovieTitles";;;#SaudiMovieTitles;"942294304588025857";https://twitter.com/A_L_W_I/status/942294304588025857
Abdullahh2035;2017-12-16 22:07;0;2;"Opening cinema in Saudi Arabia is a right move. We should recontribute to the Arabic movie industry. We had great works, such as “Tash Ma Tash,” “Awlamah,” and others. It is inshallah the start of great Arabic achievements in this field. #SaudiMovieTitles #سينما_في_السعودية";;;#SaudiMovieTitles #;"942124099505070080";https://twitter.com/Abdullahh2035/status/942124099505070080
adamuabdul;2017-12-16 22:04;0;1;"Captain Arabia #SaudiMovieTitles";;;#SaudiMovieTitles;"942123191895543808";https://twitter.com/adamuabdul/status/942123191895543808
AFTADCHURCH;2017-12-16 21:59;0;0;"Have your Heard? #SaudiMovieTitles #SaudiMovieTitles SaudiMovieTitles #SaudiMovieTitles #SaudiMovieTitles SaudiMovieTitles #SaudiMovieTitles";;;#SaudiMovieTitles #SaudiMovieTitles #SaudiMovieTitles #SaudiMovieTitles #SaudiMovieTitles;"942122149543890949";https://twitter.com/AFTADCHURCH/status/942122149543890949
twelvselvs;2017-12-16 21:59;0;0;"#SaudiMovieTitles Stone Wars";;;#SaudiMovieTitles;"942121981926719488";https://twitter.com/twelvselvs/status/942121981926719488
osamabinjavaid;2017-12-16 20:44;0;1;"Now having a cinema is just worth it ... "Thob Gun" coming to a cinema near you soon thanks @abdu #SaudiMovieTitles https:// twitter.com/Saudi_S_Force/ status/941627837102088194 …";;@abdu;#SaudiMovieTitles;"942103176102244353";https://twitter.com/osamabinjavaid/status/942103176102244353
Maxeni13;2017-12-16 20:35;0;0;"In pursuit of mullah ali abdul rahman ahmed #SaudiMovieTitles";;;#SaudiMovieTitles;"942100863673356288";https://twitter.com/Maxeni13/status/942100863673356288
PandaOnFyre;2017-12-16 20:29;0;0;"#SaudiMovieTitles How To Train Your Camels Saeed And The Seven Wives Planet Of The Dates How I Met Your Mothers";;;#SaudiMovieTitles;"942099318445658112";https://twitter.com/PandaOnFyre/status/942099318445658112
Maxeni13;2017-12-16 19:44;0;0;"Kaneez in black #SaudiMovieTitles";;;#SaudiMovieTitles;"942088169369100294";https://twitter.com/Maxeni13/status/942088169369100294
matter_of_fact6;2017-12-16 18:06;0;0;"#SaudiMovieTitles Big Fat Saudi Beheading";;;#SaudiMovieTitles;"942063383746035712";https://twitter.com/matter_of_fact6/status/942063383746035712
matter_of_fact6;2017-12-16 18:04;0;0;"#SaudiMovieTitles Inglorious Habibi's";;;#SaudiMovieTitles;"942062798628052992";https://twitter.com/matter_of_fact6/status/942062798628052992
zarafshan;2017-12-16 17:11;0;2;"This is the best: Fifty Shades of Astaghfirullah #SaudiMovieTitles Don't know who penned it & I should credit it to. Via Friend @wilmerdon";;@wilmerdon;#SaudiMovieTitles;"942049676613664769";https://twitter.com/zarafshan/status/942049676613664769
dyaalgbt;2017-12-16 15:51;0;1;"Xmen : days of alsalaf alsaleh #SaudiMovieTitles";;;#SaudiMovieTitles;"942029373405835265";https://twitter.com/dyaalgbt/status/942029373405835265
dyaalgbt;2017-12-16 15:45;0;0;"Jumanji : welcome to the harmain sharifeen #SaudiMovieTitles";;;#SaudiMovieTitles;"942027918061993984";https://twitter.com/dyaalgbt/status/942027918061993984
dyaalgbt;2017-12-16 15:42;0;0;"The good the bad and the shaitan inbetween #SaudiMovieTitles";;;#SaudiMovieTitles;"942027237053927424";https://twitter.com/dyaalgbt/status/942027237053927424
Mo7amedGemi;2017-12-16 14:33;1;0;"Sheikhs of the Caribean: Jewish revenge #SaudiMovieTitles";;;#SaudiMovieTitles;"942009763663155201";https://twitter.com/Mo7amedGemi/status/942009763663155201
Uncle_urrfi;2017-12-16 12:57;2;0;"How to lose a kafil in ten days #SaudiMovieTitles";;;#SaudiMovieTitles;"941985512813989888";https://twitter.com/Uncle_urrfi/status/941985512813989888
rudolphm;2017-12-16 11:14;0;0;"Captain Arabia Holy war #SaudiMovieTitles";;;#SaudiMovieTitles;"941959589393829888";https://twitter.com/rudolphm/status/941959589393829888
rudolphm;2017-12-16 11:11;0;0;"@ngaamasiyazi RT @CliveReyes : Fantastic Four Wives. #SaudiMovieTitles";;@ngaamasiyazi @CliveReyes;#SaudiMovieTitles;"941959000748429312";https://twitter.com/rudolphm/status/941959000748429312
rudolphm;2017-12-16 11:10;0;0;"@ChemwiM @theqore RT @AwkwardMuslim : How to Train Your Camel #SaudiMovieTitles";;@ChemwiM @theqore @AwkwardMuslim;#SaudiMovieTitles;"941958603199696896";https://twitter.com/rudolphm/status/941958603199696896
afunzo;2017-12-16 11:04;0;0;"Lol... This hash tag is funny walahi... #SaudiMovieTitles";;;#SaudiMovieTitles;"941957143414046720";https://twitter.com/afunzo/status/941957143414046720
Immortal_Antedi;2017-12-16 07:00;0;2;"Exploded with the wind. #SaudiMovieTitles";;;#SaudiMovieTitles;"941895736115060736";https://twitter.com/Immortal_Antedi/status/941895736115060736
TheSamak;2017-12-16 03:36;0;0;"The Drinking from a Sacred بير #SaudiMovieTitles";;;#SaudiMovieTitles;"941844493409456128";https://twitter.com/TheSamak/status/941844493409456128
saramohamed_13;2017-12-16 02:06;0;0;"La la haram #SaudiMovieTitles";;;#SaudiMovieTitles;"941821866179665920";https://twitter.com/saramohamed_13/status/941821866179665920
SaidIsak;2017-12-16 00:06;0;0;"The King & the Exorcist #SaudiMovieTitles";;;#SaudiMovieTitles;"941791522030276608";https://twitter.com/SaidIsak/status/941791522030276608
XCallMeAminX;2017-12-15 23:34;0;4;"Full Bomb Jacket Raging Camel Rape Me If You Can Grave of The Female Newborns #SaudiMovieTitles";;;#SaudiMovieTitles;"941783484045160459";https://twitter.com/XCallMeAminX/status/941783484045160459
jaaved;2017-12-15 22:58;0;0;"Gotta love this hashtag! #SaudiMovieTitles https:// twitter.com/yousef/status/ 940561180711677953 …";;;#SaudiMovieTitles;"941774469428858880";https://twitter.com/jaaved/status/941774469428858880
raeisss;2017-12-15 22:51;0;3;"Cinderella Mullah #SaudiMovieTitles";;;#SaudiMovieTitles;"941772749755895808";https://twitter.com/raeisss/status/941772749755895808
reza_bandit;2017-12-15 22:49;0;2;"Memoirs Of saudian's girl #SaudiMovieTitles";;;#SaudiMovieTitles;"941772164453289984";https://twitter.com/reza_bandit/status/941772164453289984
Alf_the_Frog;2017-12-15 22:46;0;3;"A Prophet’s Life: Eternal Sunshine on a Brainless Mind #SaudiMovieTitles";;;#SaudiMovieTitles;"941771452264542208";https://twitter.com/Alf_the_Frog/status/941771452264542208
ftu01;2017-12-15 22:38;0;23;"Camel on a Hot Tin Roof #SaudiMovieTitles";;;#SaudiMovieTitles;"941769332903874560";https://twitter.com/ftu01/status/941769332903874560
Alf_the_Frog;2017-12-15 22:35;5;25;"پیشنهادات من: La Ilaha-Illallah Land 355 Days of Summer "Date" Movie Back to the Past The 9-Year-Old Virgin No Country for Women Billion Dollar Baby There Will Always Be Blood A Camel Named Desire 1400 Years a Slave The Old Man and the Girl #SaudiMovieTitles";;;#SaudiMovieTitles;"941768767113134080";https://twitter.com/Alf_the_Frog/status/941768767113134080
monsieur_vahid;2017-12-15 21:32;0;2;"Fifty shades of king Salman #SaudiMovieTitles";;;#SaudiMovieTitles;"941752845967282176";https://twitter.com/monsieur_vahid/status/941752845967282176
helvettiren;2017-12-15 21:29;2;18;"Salat on the Orient Express #SaudiMovieTitles";;;#SaudiMovieTitles;"941752101658660867";https://twitter.com/helvettiren/status/941752101658660867
A_misanthrope;2017-12-15 21:20;0;2;"A pigeon sat on a shrine reflecting on religion #SaudiMovieTitles";;;#SaudiMovieTitles;"941749830019440641";https://twitter.com/A_misanthrope/status/941749830019440641
wizmuckie;2017-12-15 21:17;1;1;"Avengers: Mujahidduns of the middleast #SaudiMovieTitles";;;#SaudiMovieTitles;"941748982900051968";https://twitter.com/wizmuckie/status/941748982900051968
